0.7978990486257929	0.788961038961039	0.7910266095861662
0.8107161733615222	0.801948051948052	0.8038865105347099
0.8343622861406719	0.814935064935065	0.8183983517445205
0.8268272425249169	0.8214285714285714	0.8226587932470286
0.8102813852813853	0.8084415584415584	0.8089427579223498
0.8010204081632654	0.7987012987012987	0.7993208911471565
0.7872448979591836	0.7857142857142857	0.7861807804181988
0.7865646258503401	0.7857142857142857	0.7860065765436611
0.7636637659016176	0.762987012987013	0.7632527822032195
0.7772707897388205	0.775974025974026	0.7764173096276418
0.7699593671460679	0.7662337662337663	0.7672883507469973
0.7507033248081841	0.75	0.750280331912985
0.7886386574247846	0.788961038961039	0.7887243951383893
0.8086188057286324	0.8084415584415584	0.8085215942152189
0.8142840460759536	0.8116883116883117	0.8124354836089862
0.8148059176960911	0.814935064935065	0.8148618267662067
0.7858273976995438	0.7792207792207793	0.7804253717297196
0.7844096542726681	0.7792207792207793	0.7802076175070088
0.7874142600169998	0.7792207792207793	0.7806626719419651
0.8005989444345609	0.7987012987012987	0.799111206119521
0.7601898734177216	0.75	0.7516192846431193
0.7709211463641843	0.7662337662337663	0.7669966397239125
0.8009405994849033	0.788961038961039	0.7905634454786239
0.7881856540084389	0.7857142857142857	0.7861222762851704
0.777050222504768	0.7727272727272727	0.7737168069476945
0.7903702358247813	0.724025974025974	0.7363187692528003
0.7875669784760694	0.711038961038961	0.7257212845716959
0.8664426482608301	0.724025974025974	0.7500349360666145
0.7474141358534423	0.7402597402597403	0.742311507936508
0.7951577431346217	0.7954545454545454	0.7950946414289524
0.8250462233121193	0.8246753246753247	0.8248257146867544
0.8013815557168158	0.7987012987012987	0.7994999997199506
0.810891075216918	0.8084415584415584	0.8092445941888989
0.8081940531378735	0.8051948051948052	0.8061462347176633
0.8093760172411858	0.8051948051948052	0.8064296359378327
0.8099751372223282	0.8084415584415584	0.8089930003731535
0.7731756338899196	0.7597402597402597	0.762601609554968
0.766921768707483	0.7564935064935064	0.7588403987141237
0.7689123376623376	0.7564935064935064	0.7592034356740239
0.7723484848484848	0.7662337662337663	0.7677101845522898
0.9167346398903078	0.9167244968771686	0.9167136581870045
0.9188256853591014	0.9188063844552394	0.9187943299403517
0.9264963972694601	0.926439972241499	0.9264521066912341
0.954364375392836	0.9541984732824428	0.9542151805218695
